,Borda Rel,,Borda Rank,,Markov rel ,,Markov Rank
http,1,,5,,0,,7
http,1,,6,,1,,8
http,1,,7,,1,,9
http,1,,8,,0,,10
http,1,,9,,1,,1
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,,,,,,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,1,,2,,1,,2
http,0,,10,,1,,3
http,1,,3,,1,,4
http,1,,4,,0,,5
http,1,,5,,1,,6
http,1,,6,,0,,7
http,0,,7,,1,,8
http,0,,8,,1,,9
http,1,,9,,1,,10
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,0,,,,,,
,1,,,,,,
,1,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,2
http,0,,7,,1,,3
http,0,,8,,1,,4
http,1,,2,,0,,10
http,1,,3,,1,,5
http,0,,9,,1,,6
http,0,,4,,0,,7
http,0,,10,,0,,8
http,1,,5,,0,,9
http,1,,6,,0,,1
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,1,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,0,,,,,,
,,,,,,,
,,,,,,,
http,1,,3,,1,,3
http,0,,1,,1,,2
http,1,,2,,1,,8
http,1,,4,,1,,10
http,1,,5,,1,,1
http,1,,6,,1,,4
http,0,,7,,0,,5
http,1,,8,,1,,6
http,1,,9,,1,,7
http,1,,10,,0,,9
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,5,,1,,4
http,1,,6,,1,,2
http,1,,3,,1,,1
http,0,,1,,1,,3
http,1,,2,,0,,6
http,1,,4,,1,,7
http,0,,7,,1,,8
http,0,,8,,1,,9
http,1,,9,,1,,10
http,1,,10,,0,,5
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,1,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,1,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,0,,2,,1,,2
http,1,,4,,1,,4
http,1,,3,,0,,5
http,1,,5,,1,,3
http,1,,6,,1,,6
http,0,,10,,0,,7
http,0,,7,,1,,8
http,0,,8,,1,,9
http,1,,9,,1,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,1,,,,0,,
,1,,,,0,,
,1,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,2
http,1,,2,,1,,3
http,1,,3,,1,,4
http,0,,4,,1,,5
http,0,,5,,1,,6
http,0,,6,,0,,7
http,0,,7,,1,,1
http,0,,8,,1,,8
http,0,,9,,0,,9
http,0,,10,,0,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,3
http,1,,2,,1,,4
http,1,,3,,0,,2
http,0,,4,,1,,5
http,1,,5,,1,,6
http,0,,6,,0,,7
http,0,,7,,0,,8
http,1,,8,,1,,10
http,0,,9,,0,,1
http,1,,10,,1,,9
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,Ojasvi,,Ojasvi ,,Ojasvi,,Ojasvi 
http,1,,3,,1,,1
http,0,,1,,1,,2
http,1,,4,,0,,4
http,1,,5,,1,,6
http,1,,6,,1,,5
http,0,,7,,0,,7
http,1,,8,,0,,8
http,0,,10,,0,,3
http,0,,2,,0,,9
http,1,,9,,0,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
,,,,,1,,1
,,,,,1,,2
,,,,,0,,3
,,,,,1,,5
,,,,,1,,6
,,,,,0,,7
,,,,,1,,9
,,,,,0,,10
,,,,,1,,4
,,,,,1,,8
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,0,,2,,1,,2
http,1,,3,,0,,3
http,1,,4,,1,,5
http,1,,5,,0,,6
http,0,,6,,1,,7
http,0,,9,,1,,9
http,0,,10,,0,,10
http,1,,7,,1,,4
http,1,,8,,1,,8
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,1,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,2
http,1,,2,,0,,7
http,0,,3,,1,,1
http,0,,4,,1,,3
http,0,,5,,1,,4
http,0,,6,,0,,5
http,0,,7,,1,,6
http,0,,8,,0,,8
http,0,,9,,0,,9
http,0,,10,,0,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,,,,,,,
,,,,,,,
,,,,,1,,1
http,1,,1,,1,,4
http,1,,4,,0,,2
http,0,,5,,1,,3
http,1,,2,,1,,6
http,0,,8,,0,,7
http,1,,6,,1,,8
http,0,,7,,1,,9
http,1,,3,,1,,10
http,0,,10,,1,,5
http,1,,9,,0,,1
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,1,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,1,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,1,,,,1,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,1,,
,0,,,,1,,
,,,,,,,
,,,,,,,
,,,,,,,
http,0,,4,,1,,9
http,1,,5,,1,,10
http,0,,6,,1,,3
http,1,,2,,0,,8
http,1,,7,,1,,5
http,0,,10,,0,,6
http,1,,8,,1,,7
http,1,,1,,0,,1
http,0,,3,,1,,2
http,1,,9,,1,,4
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,1,,
,0,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,1,,,,1,,
,0,,,,1,,
,1,,,,1,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,1,,,,1,,
,0,,,,1,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,1,,
,1,,,,1,,
,,,,,,,
,,,,,,,
http,1,,2,,1,,1
http,1,,3,,1,,2
http,1,,4,,0,,3
http,0,,1,,1,,4
http,1,,5,,1,,5
http,1,,6,,0,,6
http,0,,7,,1,,7
http,0,,8,,1,,8
http,0,,9,,0,,9
http,0,,10,,1,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,1,,2,,1,,2
http,0,,5,,0,,3
http,0,,6,,1,,10
http,1,,7,,1,,5
http,1,,8,,1,,6
http,1,,9,,0,,9
http,0,,10,,0,,4
http,1,,3,,0,,7
http,1,,4,,1,,8
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,,,,,,,
,,,,,,,
,,,,,1,,1
http,1,,1,,1,,2
http,1,,2,,0,,6
http,1,,5,,1,,4
http,0,,6,,0,,5
http,0,,7,,1,,7
http,1,,8,,0,,8
http,0,,10,,1,,9
http,1,,3,,1,,10
http,0,,4,,1,,3
http,0,,9,,1,,1
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,1,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,3
http,0,,3,,1,,2
http,1,,2,,1,,1
http,1,,5,,0,,5
http,0,,4,,1,,6
http,1,,8,,1,,7
http,1,,9,,0,,8
http,1,,6,,1,,9
http,0,,7,,1,,10
http,1,,10,,1,,4
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,1,,,,1,,
,1,,,,1,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,1,,
,1,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,3,,1,,2
http,0,,2,,1,,3
http,1,,4,,0,,4
http,1,,5,,1,,5
http,1,,1,,1,,1
http,0,,6,,1,,6
http,1,,7,,0,,7
http,1,,9,,1,,8
http,0,,8,,1,,9
http,1,,10,,1,,10
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,1,,,,1,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,Ojasvi,,Ojasvi ,,Ojasvi,,Ojasvi 
,,,,,,,
http,1,,5,,1,,1
http,1,,3,,1,,2
http,1,,1,,0,,3
http,1,,2,,1,,4
http,1,,4,,1,,10
http,0,,6,,1,,6
http,1,,7,,1,,7
http,1,,8,,0,,8
http,1,,9,,1,,9
http,0,,10,,1,,5
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,1,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,1,,2,,1,,2
http,1,,3,,1,,4
http,1,,4,,0,,5
http,0,,5,,1,,6
http,1,,6,,1,,7
http,1,,7,,1,,8
http,0,,8,,1,,9
http,1,,9,,0,,10
http,0,,10,,1,,3
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,1,,2,,1,,1
http,1,,3,,1,,3
http,0,,4,,0,,2
http,1,,5,,1,,4
http,1,,6,,1,,5
http,0,,7,,1,,6
http,0,,9,,0,,7
http,1,,10,,1,,8
http,1,,8,,1,,9
,,,,,1,,10
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,0,,,,1,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,1,,,,0,,
,1,,,,0,,
,,,,,,,
,,,,,,,
,,,,,,,
http,1,,1,,1,,1
http,1,,4,,1,,3
http,1,,2,,0,,4
http,0,,3,,1,,5
http,1,,5,,1,,6
http,1,,6,,0,,7
http,0,,9,,1,,8
http,0,,7,,1,,10
http,1,,8,,0,,2
http,0,,10,,1,,9
,,,,,,,
,,,,,,,
,,,,,,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,0,,
,0,,,,1,,
,1,,,,1,,
